,request number,chs count,particle num,scene,method,chamfer distance,projection succeeded?
0,0,0.0,0,Cheezit_01,wip_method,0.003327365312086758,True
1,0,0.0,1,Cheezit_01,wip_method,0.0010578471709983758,True
2,0,0.0,2,Cheezit_01,wip_method,0.004059982655024629,True
3,0,0.0,3,Cheezit_01,wip_method,0.00113422499953775,True
4,0,0.0,4,Cheezit_01,wip_method,0.0027944448114508814,True
5,0,0.0,5,Cheezit_01,wip_method,0.005078333857361024,True
6,0,0.0,6,Cheezit_01,wip_method,0.00363706463917997,True
7,0,0.0,7,Cheezit_01,wip_method,0.0015199861467218726,True
8,0,0.0,8,Cheezit_01,wip_method,0.0006667299291740577,True
9,0,0.0,9,Cheezit_01,wip_method,0.0009614325227284475,True
10,0,0.0,10,Cheezit_01,wip_method,0.0024465705489355783,True
11,0,0.0,11,Cheezit_01,wip_method,0.010471212454498658,True
12,0,0.0,12,Cheezit_01,wip_method,0.0015528253898442726,True
13,0,0.0,13,Cheezit_01,wip_method,0.0005527728220629765,True
14,0,0.0,14,Cheezit_01,wip_method,0.0014172331748103706,True
15,0,0.0,15,Cheezit_01,wip_method,0.014219144347328447,True
16,0,0.0,16,Cheezit_01,wip_method,0.013881629741582188,True
17,0,0.0,17,Cheezit_01,wip_method,0.013350329167075327,True
18,0,0.0,18,Cheezit_01,wip_method,0.005172160774774987,True
19,0,0.0,19,Cheezit_01,wip_method,0.009211499706799431,True
20,0,0.0,20,Cheezit_01,wip_method,0.0019291241443336001,True
21,0,0.0,21,Cheezit_01,wip_method,0.009281576438614918,True
22,0,0.0,22,Cheezit_01,wip_method,0.0053309979569045995,True
23,0,0.0,23,Cheezit_01,wip_method,0.0021830058267621353,True
24,0,0.0,24,Cheezit_01,wip_method,0.0007173262748723602,True
25,0,0.0,25,Cheezit_01,wip_method,0.0012919149756148922,True
26,0,0.0,26,Cheezit_01,wip_method,0.0014261373866608553,True
27,0,0.0,27,Cheezit_01,wip_method,0.0057078190125065325,True
28,0,0.0,28,Cheezit_01,wip_method,0.007237843080919525,True
29,0,0.0,29,Cheezit_01,wip_method,0.0009373939320972292,True
30,0,0.0,30,Cheezit_01,wip_method,0.005405529185576239,True
31,0,0.0,31,Cheezit_01,wip_method,0.0017772867583253419,True
32,0,0.0,32,Cheezit_01,wip_method,0.0009549634236235734,True
33,0,0.0,33,Cheezit_01,wip_method,0.009051886020651578,True
34,0,0.0,34,Cheezit_01,wip_method,0.0051582906281695835,True
35,0,0.0,35,Cheezit_01,wip_method,0.0004311487251268665,True
36,0,0.0,36,Cheezit_01,wip_method,0.011243339827845589,True
37,0,0.0,37,Cheezit_01,wip_method,0.0033615838317887325,True
38,0,0.0,38,Cheezit_01,wip_method,0.004229856661143166,True
39,0,0.0,39,Cheezit_01,wip_method,0.0050606139278081995,True
40,0,0.0,40,Cheezit_01,wip_method,0.008508245026643331,True
41,0,0.0,41,Cheezit_01,wip_method,0.0040524717947470635,True
42,0,0.0,42,Cheezit_01,wip_method,0.0020649758065907067,True
43,0,0.0,43,Cheezit_01,wip_method,0.01261728927063578,True
44,0,0.0,44,Cheezit_01,wip_method,0.004576089123542968,True
45,0,0.0,45,Cheezit_01,wip_method,0.0036934159237111725,True
46,0,0.0,46,Cheezit_01,wip_method,0.003370239265223912,True
47,0,0.0,47,Cheezit_01,wip_method,0.007519217518736488,True
48,0,0.0,48,Cheezit_01,wip_method,0.0037166265113268682,True
49,0,0.0,49,Cheezit_01,wip_method,0.002191263169494198,True
50,0,0.0,50,Cheezit_01,wip_method,0.0036757466669869276,True
51,0,0.0,51,Cheezit_01,wip_method,0.010394040621785658,True
52,0,0.0,52,Cheezit_01,wip_method,0.0060331175788348405,True
53,0,0.0,53,Cheezit_01,wip_method,0.0017069799723140975,True
54,0,0.0,54,Cheezit_01,wip_method,0.0029459794377690177,True
55,0,0.0,55,Cheezit_01,wip_method,0.010422801978210211,True
56,0,0.0,56,Cheezit_01,wip_method,0.0010002329711113114,True
57,0,0.0,57,Cheezit_01,wip_method,0.005477723925867305,True
58,0,0.0,58,Cheezit_01,wip_method,0.0007108377759862452,True
59,0,0.0,59,Cheezit_01,wip_method,0.012442788234467442,True
60,0,0.0,60,Cheezit_01,wip_method,0.002925399930150649,True
61,0,0.0,61,Cheezit_01,wip_method,0.002455797571784007,True
62,0,0.0,62,Cheezit_01,wip_method,0.00456697343609802,True
63,0,0.0,63,Cheezit_01,wip_method,0.004648549869213535,True
64,0,0.0,64,Cheezit_01,wip_method,0.0020984997802901855,True
65,0,0.0,65,Cheezit_01,wip_method,0.009437887381653583,True
66,0,0.0,66,Cheezit_01,wip_method,0.00862977343230599,True
67,0,0.0,67,Cheezit_01,wip_method,0.003575902369506505,True
68,0,0.0,68,Cheezit_01,wip_method,0.0015203480476572511,True
69,0,0.0,69,Cheezit_01,wip_method,0.004027870459453485,True
70,0,0.0,70,Cheezit_01,wip_method,0.003287478633895894,True
71,0,0.0,71,Cheezit_01,wip_method,0.003929072168584366,True
72,0,0.0,72,Cheezit_01,wip_method,0.0020361486261022545,True
73,0,0.0,73,Cheezit_01,wip_method,0.011917749740794951,True
74,0,0.0,74,Cheezit_01,wip_method,0.0027054448109235627,True
75,0,0.0,75,Cheezit_01,wip_method,0.003563649832558628,True
76,0,0.0,76,Cheezit_01,wip_method,0.0008600131088670902,True
77,0,0.0,77,Cheezit_01,wip_method,0.006654239947169191,True
78,0,0.0,78,Cheezit_01,wip_method,0.0034658225935101897,True
79,0,0.0,79,Cheezit_01,wip_method,0.004737918555792835,True
80,0,0.0,80,Cheezit_01,wip_method,0.0019324822805824276,True
81,0,0.0,81,Cheezit_01,wip_method,0.0021704072808800697,True
82,0,0.0,82,Cheezit_01,wip_method,0.0006832669875120323,True
83,0,0.0,83,Cheezit_01,wip_method,0.008105422789617928,True
84,0,0.0,84,Cheezit_01,wip_method,0.0016121268585737164,True
85,0,0.0,85,Cheezit_01,wip_method,0.00433584101089499,True
86,0,0.0,86,Cheezit_01,wip_method,0.004319607698091653,True
87,0,0.0,87,Cheezit_01,wip_method,0.0036302214801137347,True
88,0,0.0,88,Cheezit_01,wip_method,0.010787726289667725,True
89,0,0.0,89,Cheezit_01,wip_method,0.0047925276388827475,True
90,0,0.0,90,Cheezit_01,wip_method,0.008875589147540722,True
