,request number,chs count,particle num,scene,method,chamfer distance,projection succeeded?
0,0,0.0,0,pitcher,baseline_accept_failed_projections,0.004718078714437162,True
1,0,0.0,1,pitcher,baseline_accept_failed_projections,0.009500725374531763,True
2,0,0.0,2,pitcher,baseline_accept_failed_projections,0.0036125629290311486,True
3,0,0.0,3,pitcher,baseline_accept_failed_projections,0.003912083715322992,True
4,0,0.0,4,pitcher,baseline_accept_failed_projections,0.008046249841855051,True
5,0,0.0,5,pitcher,baseline_accept_failed_projections,0.0051088999969043205,True
6,0,0.0,6,pitcher,baseline_accept_failed_projections,0.00432836725781546,True
7,0,0.0,7,pitcher,baseline_accept_failed_projections,0.0027739159892957712,True
8,0,0.0,8,pitcher,baseline_accept_failed_projections,0.0047509486781575315,True
9,0,0.0,9,pitcher,baseline_accept_failed_projections,0.006248314362587945,True
10,0,0.0,10,pitcher,baseline_accept_failed_projections,0.004856467772503583,True
11,0,0.0,11,pitcher,baseline_accept_failed_projections,0.00428104647427698,True
12,0,0.0,12,pitcher,baseline_accept_failed_projections,0.0029824799649990795,True
13,0,0.0,13,pitcher,baseline_accept_failed_projections,0.004722082472406604,True
14,0,0.0,14,pitcher,baseline_accept_failed_projections,0.0037278903552103795,True
15,0,0.0,15,pitcher,baseline_accept_failed_projections,0.002314468546158634,True
16,0,0.0,16,pitcher,baseline_accept_failed_projections,0.002927625808190763,True
17,0,0.0,17,pitcher,baseline_accept_failed_projections,0.005569914574562798,True
18,0,0.0,18,pitcher,baseline_accept_failed_projections,0.0036494253262678417,True
19,0,0.0,19,pitcher,baseline_accept_failed_projections,0.0034988883330031684,True
20,0,0.0,20,pitcher,baseline_accept_failed_projections,0.0033980083526819575,True
21,0,0.0,21,pitcher,baseline_accept_failed_projections,0.004051775518169849,True
22,0,0.0,22,pitcher,baseline_accept_failed_projections,0.00230488666976599,True
23,0,0.0,23,pitcher,baseline_accept_failed_projections,0.0033990064169568284,True
24,0,0.0,24,pitcher,baseline_accept_failed_projections,0.005804492050899082,True
